USER_ID,ITEM_ID,TIMESTAMP
52a33892-9dc3-11eb-a364-acde48001122,6552383115606622733,1618475787
52a23c3a-9dc3-11eb-a364-acde48001122,6432979375800451330,1618473525
52a2c9b6-9dc3-11eb-a364-acde48001122,6432979375800451330,1618471394
52a3274e-9dc3-11eb-a364-acde48001122,6549804108050596366,1618478970
52a3cb36-9dc3-11eb-a364-acde48001122,6549804108050596366,1618475843
52a32c26-9dc3-11eb-a364-acde48001122,6549804108050596366,1618455303
52a34dfa-9dc3-11eb-a364-acde48001122,6552414856346075662,1618461002
52a320f0-9dc3-11eb-a364-acde48001122,6513818884754112775,1618469756
52a39904-9dc3-11eb-a364-acde48001122,6513818884754112775,1618464147
52a256ca-9dc3-11eb-a364-acde48001122,6513818884754112775,1618470831
52a2f5da-9dc3-11eb-a364-acde48001122,6552447375275721224,1618457694
52a3f516-9dc3-11eb-a364-acde48001122,6552406366693097998,1618460588
52a2f814-9dc3-11eb-a364-acde48001122,6508325533778968846,1618466688
52a3deb4-9dc3-11eb-a364-acde48001122,6508325533778968846,1618478384
52a26d22-9dc3-11eb-a364-acde48001122,6524960614849184263,1618459936
52a34058-9dc3-11eb-a364-acde48001122,6524960614849184263,1618459934
52a2ed2e-9dc3-11eb-a364-acde48001122,6552405508064543245,1618463645
52a3a520-9dc3-11eb-a364-acde48001122,6552405508064543245,1618464535
52a28eba-9dc3-11eb-a364-acde48001122,6552454969482543619,1618474835
52a33b30-9dc3-11eb-a364-acde48001122,6552454969482543619,1618463052
52a39562-9dc3-11eb-a364-acde48001122,6547622439042417166,1618466885
52a2dad2-9dc3-11eb-a364-acde48001122,6547622439042417166,1618464937
52a25b20-9dc3-11eb-a364-acde48001122,6553038068549419527,1618477516
52a36fec-9dc3-11eb-a364-acde48001122,6553038068549419527,1618475590
52a313e4-9dc3-11eb-a364-acde48001122,6552455334680592909,1618469056
52a3d658-9dc3-11eb-a364-acde48001122,6552455334680592909,1618462274
52a369e8-9dc3-11eb-a364-acde48001122,6552453034377478664,1618477777
52a2d7bc-9dc3-11eb-a364-acde48001122,6552453034377478664,1618468121
52a37dac-9dc3-11eb-a364-acde48001122,6552453034377478664,1618463854
52a23cb2-9dc3-11eb-a364-acde48001122,6553191037907501576,1618470241
52a23cb2-9dc3-11eb-a364-acde48001122,6552353372328952333,1618476166
52a262aa-9dc3-11eb-a364-acde48001122,6552353372328952333,1618470882
52a37050-9dc3-11eb-a364-acde48001122,6552353372328952333,1618473874
52a3a188-9dc3-11eb-a364-acde48001122,6552353372328952333,1618477388
52a23a5a-9dc3-11eb-a364-acde48001122,6552351377643799044,1618470696
52a2fc42-9dc3-11eb-a364-acde48001122,6552470840758239752,1618459074
52a3d91e-9dc3-11eb-a364-acde48001122,6552304073758999053,1618463204
52a23fd2-9dc3-11eb-a364-acde48001122,6552325091860939278,1618479053
52a2ba16-9dc3-11eb-a364-acde48001122,6552325091860939278,1618471344
52a2414e-9dc3-11eb-a364-acde48001122,6552325091860939278,1618467229
52a23d20-9dc3-11eb-a364-acde48001122,6552494991183184391,1618462729
52a33fae-9dc3-11eb-a364-acde48001122,6552494991183184391,1618462589
52a23fd2-9dc3-11eb-a364-acde48001122,6552494991183184391,1618470178
52a34cf6-9dc3-11eb-a364-acde48001122,6514483373245726990,1618464655
52a35e94-9dc3-11eb-a364-acde48001122,6514483373245726990,1618466224
52a23d20-9dc3-11eb-a364-acde48001122,6553378869104083459,1618471931
52a3226c-9dc3-11eb-a364-acde48001122,6553378869104083459,1618460818
52a37316-9dc3-11eb-a364-acde48001122,6552449123314827784,1618461793
52a39cb0-9dc3-11eb-a364-acde48001122,6552449123314827784,1618476121
52a3d9f0-9dc3-11eb-a364-acde48001122,6552449123314827784,1618472217
52a35af2-9dc3-11eb-a364-acde48001122,6550966357502984718,1618460246
52a24810-9dc3-11eb-a364-acde48001122,6550966357502984718,1618470516
52a23cb2-9dc3-11eb-a364-acde48001122,6550966357502984718,1618476661
52a35e30-9dc3-11eb-a364-acde48001122,6547117681496031752,1618477190
52a3116e-9dc3-11eb-a364-acde48001122,6547117681496031752,1618457796
52a23e06-9dc3-11eb-a364-acde48001122,6552389933888176654,1618466600
52a2c772-9dc3-11eb-a364-acde48001122,6552389933888176654,1618468429
52a39eae-9dc3-11eb-a364-acde48001122,6552389933888176654,1618475657
52a3aab6-9dc3-11eb-a364-acde48001122,6552389933888176654,1618464483
52a3cdca-9dc3-11eb-a364-acde48001122,6552389933888176654,1618476778
52a35296-9dc3-11eb-a364-acde48001122,6552389933888176654,1618472613
52a30f02-9dc3-11eb-a364-acde48001122,6552346158956544516,1618467143
52a363d0-9dc3-11eb-a364-acde48001122,6552346158956544516,1618457294
52a372b2-9dc3-11eb-a364-acde48001122,6552346158956544516,1618474424
52a2b778-9dc3-11eb-a364-acde48001122,6529372432585720333,1618460297
52a3fa8e-9dc3-11eb-a364-acde48001122,6529372432585720333,1618475063
52a35d5e-9dc3-11eb-a364-acde48001122,6529372432585720333,1618470157
52a281cc-9dc3-11eb-a364-acde48001122,6552387184651928077,1618469835
52a38266-9dc3-11eb-a364-acde48001122,6552387184651928077,1618476765
52a2b05c-9dc3-11eb-a364-acde48001122,6552387184651928077,1618471557
52a23e7e-9dc3-11eb-a364-acde48001122,6552421326995325444,1618472456
52a35494-9dc3-11eb-a364-acde48001122,6552421326995325444,1618463001
52a35a20-9dc3-11eb-a364-acde48001122,6552421326995325444,1618471494
52a3e67a-9dc3-11eb-a364-acde48001122,6552421326995325444,1618471614
52a31998-9dc3-11eb-a364-acde48001122,6552421326995325444,1618467233
52a23e7e-9dc3-11eb-a364-acde48001122,6552272755272712717,1618463125
52a3ed3c-9dc3-11eb-a364-acde48001122,6552272755272712717,1618457147
52a3a11a-9dc3-11eb-a364-acde48001122,6552272755272712717,1618469775
52a33176-9dc3-11eb-a364-acde48001122,6552409980799025678,1618457915
52a27268-9dc3-11eb-a364-acde48001122,6552409980799025678,1618477515
52a2b0d4-9dc3-11eb-a364-acde48001122,6552409980799025678,1618472034
52a3d45a-9dc3-11eb-a364-acde48001122,6552409980799025678,1618474724
52a34058-9dc3-11eb-a364-acde48001122,6552293548434129412,1618473161
52a37938-9dc3-11eb-a364-acde48001122,6552293548434129412,1618464543
52a27506-9dc3-11eb-a364-acde48001122,6552293548434129412,1618465643
52a2d58c-9dc3-11eb-a364-acde48001122,6552293548434129412,1618475329
52a3d3f6-9dc3-11eb-a364-acde48001122,6552293548434129412,1618470837
52a3e882-9dc3-11eb-a364-acde48001122,6552293548434129412,1618467815
52a28d70-9dc3-11eb-a364-acde48001122,6552293548434129412,1618464230
52a23eec-9dc3-11eb-a364-acde48001122,6553208742106628616,1618470681
52a245cc-9dc3-11eb-a364-acde48001122,6553208742106628616,1618459850
52a2fda0-9dc3-11eb-a364-acde48001122,6553208742106628616,1618466098
52a23eec-9dc3-11eb-a364-acde48001122,6536862556663841288,1618467943
52a3f12e-9dc3-11eb-a364-acde48001122,6536862556663841288,1618473258
52a3a7f0-9dc3-11eb-a364-acde48001122,6536862556663841288,1618458043
52a2d8a2-9dc3-11eb-a364-acde48001122,6552295487444091395,1618474673
52a3bede-9dc3-11eb-a364-acde48001122,6552295487444091395,1618469278
52a302fa-9dc3-11eb-a364-acde48001122,6552295487444091395,1618472366
52a313e4-9dc3-11eb-a364-acde48001122,6553043320002576899,1618464765
52a329ec-9dc3-11eb-a364-acde48001122,6553043320002576899,1618470166
52a3e882-9dc3-11eb-a364-acde48001122,6553043320002576899,1618464617
52a25b84-9dc3-11eb-a364-acde48001122,6553043320002576899,1618457954
52a29004-9dc3-11eb-a364-acde48001122,6553043320002576899,1618466366
52a34328-9dc3-11eb-a364-acde48001122,6553043320002576899,1618471710
52a3ba06-9dc3-11eb-a364-acde48001122,6553043320002576899,1618474799
52a2b3ea-9dc3-11eb-a364-acde48001122,6517749824182288654,1618468436
52a330e0-9dc3-11eb-a364-acde48001122,6517749824182288654,1618470495
52a2f79c-9dc3-11eb-a364-acde48001122,6547166344901558798,1618466901
52a37316-9dc3-11eb-a364-acde48001122,6547166344901558798,1618458260
52a28dde-9dc3-11eb-a364-acde48001122,6552447978039149063,1618469019
52a3dab8-9dc3-11eb-a364-acde48001122,6552447978039149063,1618471107
52a3dd7e-9dc3-11eb-a364-acde48001122,6552447978039149063,1618474737
52a2fd3c-9dc3-11eb-a364-acde48001122,6552447978039149063,1618464025
52a29590-9dc3-11eb-a364-acde48001122,6552332556056920579,1618469577
52a4112c-9dc3-11eb-a364-acde48001122,6552332556056920579,1618461266
52a2dc94-9dc3-11eb-a364-acde48001122,6552332556056920579,1618456125
52a23f64-9dc3-11eb-a364-acde48001122,6551616103519355405,1618465007
52a3d856-9dc3-11eb-a364-acde48001122,6551616103519355405,1618471606
52a32c94-9dc3-11eb-a364-acde48001122,6551616103519355405,1618474870
52a410c8-9dc3-11eb-a364-acde48001122,6516688783302197507,1618476954
52a308d6-9dc3-11eb-a364-acde48001122,6516688783302197507,1618467159
52a37a6e-9dc3-11eb-a364-acde48001122,6516688783302197507,1618455294
52a399d6-9dc3-11eb-a364-acde48001122,6516688783302197507,1618465398
52a23f64-9dc3-11eb-a364-acde48001122,6552444117664662029,1618472695
52a3a322-9dc3-11eb-a364-acde48001122,6552444117664662029,1618472291
52a23fd2-9dc3-11eb-a364-acde48001122,6552304556745687566,1618475933
52a35ef8-9dc3-11eb-a364-acde48001122,6552304556745687566,1618475951
52a3689e-9dc3-11eb-a364-acde48001122,6552304556745687566,1618457065
52a23fd2-9dc3-11eb-a364-acde48001122,6551982425868599811,1618472503
52a2b372-9dc3-11eb-a364-acde48001122,6552106082699837960,1618463551
52a38ae0-9dc3-11eb-a364-acde48001122,6552106082699837960,1618459804
52a256ca-9dc3-11eb-a364-acde48001122,6552106082699837960,1618460968
52a364a2-9dc3-11eb-a364-acde48001122,6552106082699837960,1618476878
52a36eb6-9dc3-11eb-a364-acde48001122,6523770318673150472,1618467083
52a23fd2-9dc3-11eb-a364-acde48001122,6552291227595702797,1618468385
52a31baa-9dc3-11eb-a364-acde48001122,6552291227595702797,1618469563
52a36f7e-9dc3-11eb-a364-acde48001122,6552291227595702797,1618457911
52a2685e-9dc3-11eb-a364-acde48001122,6552291227595702797,1618467863
52a362fe-9dc3-11eb-a364-acde48001122,6552291227595702797,1618468564
52a30cf0-9dc3-11eb-a364-acde48001122,6552464927955616263,1618470042
52a36a4c-9dc3-11eb-a364-acde48001122,6552464927955616263,1618457424
52a3a854-9dc3-11eb-a364-acde48001122,6552464927955616263,1618462166
52a23fd2-9dc3-11eb-a364-acde48001122,6552444509395878404,1618457535
52a2b8c2-9dc3-11eb-a364-acde48001122,6552444509395878404,1618461420
52a39a9e-9dc3-11eb-a364-acde48001122,6552444509395878404,1618476677
52a23d20-9dc3-11eb-a364-acde48001122,6552444509395878404,1618472555
52a2c452-9dc3-11eb-a364-acde48001122,6552444509395878404,1618456515
52a35fca-9dc3-11eb-a364-acde48001122,6552444509395878404,1618468144
52a23fd2-9dc3-11eb-a364-acde48001122,6553622433398522382,1618478579
52a2b296-9dc3-11eb-a364-acde48001122,6553622433398522382,1618463947
52a2cfec-9dc3-11eb-a364-acde48001122,6553622433398522382,1618467654
52a3ef3a-9dc3-11eb-a364-acde48001122,6553622433398522382,1618478758
52a23fd2-9dc3-11eb-a364-acde48001122,6552422090593534472,1618473792
52a3584a-9dc3-11eb-a364-acde48001122,6552422090593534472,1618459065
52a23fd2-9dc3-11eb-a364-acde48001122,6552466742008873486,1618461847
52a25738-9dc3-11eb-a364-acde48001122,6552466742008873486,1618467528
52a2c704-9dc3-11eb-a364-acde48001122,6552466742008873486,1618457539
52a2432e-9dc3-11eb-a364-acde48001122,6552466742008873486,1618469431
52a3a91c-9dc3-11eb-a364-acde48001122,6552466742008873486,1618473089
52a31588-9dc3-11eb-a364-acde48001122,6552466742008873486,1618457933
52a3c1ae-9dc3-11eb-a364-acde48001122,6552355614234771981,1618456966
52a23fd2-9dc3-11eb-a364-acde48001122,6552329181634494979,1618476582
52a3bb3c-9dc3-11eb-a364-acde48001122,6552329181634494979,1618470662
52a36704-9dc3-11eb-a364-acde48001122,6552329181634494979,1618475828
52a2404a-9dc3-11eb-a364-acde48001122,6552390995558793735,1618475412
52a2d74e-9dc3-11eb-a364-acde48001122,6552390995558793735,1618468788
52a240d6-9dc3-11eb-a364-acde48001122,6552348331064951309,1618468648
52a2d668-9dc3-11eb-a364-acde48001122,6552348331064951309,1618461712
52a2463a-9dc3-11eb-a364-acde48001122,6552348331064951309,1618468983
52a26d22-9dc3-11eb-a364-acde48001122,6552348331064951309,1618458517
52a349c2-9dc3-11eb-a364-acde48001122,6552348331064951309,1618469011
52a39bd4-9dc3-11eb-a364-acde48001122,6552348331064951309,1618457701
52a240d6-9dc3-11eb-a364-acde48001122,6552433103053259278,1618464762
52a3fc1e-9dc3-11eb-a364-acde48001122,6552296964870898190,1618467369
52a27f2e-9dc3-11eb-a364-acde48001122,6552296964870898190,1618459327
52a28690-9dc3-11eb-a364-acde48001122,6552296964870898190,1618475161
52a240d6-9dc3-11eb-a364-acde48001122,6552443169743569412,1618471260
52a3ec74-9dc3-11eb-a364-acde48001122,6552443169743569412,1618457607
52a3c802-9dc3-11eb-a364-acde48001122,6552443169743569412,1618466001
52a382fc-9dc3-11eb-a364-acde48001122,6552473956421468679,1618457846
52a240d6-9dc3-11eb-a364-acde48001122,6512411069351198979,1618475967
52a33f04-9dc3-11eb-a364-acde48001122,6552340842730750477,1618474450
52a2b3ea-9dc3-11eb-a364-acde48001122,6552340842730750477,1618474863
52a2414e-9dc3-11eb-a364-acde48001122,6553033892880712206,1618474291
52a257a6-9dc3-11eb-a364-acde48001122,6552284559864496654,1618461454
52a2e39c-9dc3-11eb-a364-acde48001122,6552284559864496654,1618457669
52a2414e-9dc3-11eb-a364-acde48001122,6552440789505409544,1618469944
52a40330-9dc3-11eb-a364-acde48001122,6552440789505409544,1618475038
52a3bb3c-9dc3-11eb-a364-acde48001122,6552440789505409544,1618464023
52a30444-9dc3-11eb-a364-acde48001122,6552440789505409544,1618474289
52a3629a-9dc3-11eb-a364-acde48001122,6552440789505409544,1618458493
52a2d08c-9dc3-11eb-a364-acde48001122,6502666591283446030,1618475421
52a30f66-9dc3-11eb-a364-acde48001122,6502666591283446030,1618458409
52a37816-9dc3-11eb-a364-acde48001122,6502666591283446030,1618464051
52a34058-9dc3-11eb-a364-acde48001122,6502666591283446030,1618461664
52a27650-9dc3-11eb-a364-acde48001122,6552267740692873731,1618461934
52a2b854-9dc3-11eb-a364-acde48001122,6552267740692873731,1618464134
52a37d0c-9dc3-11eb-a364-acde48001122,6552267740692873731,1618478237
52a2c3e4-9dc3-11eb-a364-acde48001122,6552267740692873731,1618464557
52a34c7e-9dc3-11eb-a364-acde48001122,6552267740692873731,1618474472
52a28622-9dc3-11eb-a364-acde48001122,6552267740692873731,1618467923
52a2414e-9dc3-11eb-a364-acde48001122,6552465493255520771,1618457810
52a3ee72-9dc3-11eb-a364-acde48001122,6552465493255520771,1618461209
52a2716e-9dc3-11eb-a364-acde48001122,6552465493255520771,1618473336
52a3d72a-9dc3-11eb-a364-acde48001122,6552465493255520771,1618472421
52a241da-9dc3-11eb-a364-acde48001122,6552351867639169543,1618459909
52a38054-9dc3-11eb-a364-acde48001122,6552351867639169543,1618478542
52a33dc4-9dc3-11eb-a364-acde48001122,6552351867639169543,1618462101
52a32e4c-9dc3-11eb-a364-acde48001122,6441758371547709710,1618463507
52a3adfe-9dc3-11eb-a364-acde48001122,6552463419860058631,1618457814
52a35af2-9dc3-11eb-a364-acde48001122,6552463419860058631,1618468033
52a241da-9dc3-11eb-a364-acde48001122,6551976448977011203,1618476875
52a246a8-9dc3-11eb-a364-acde48001122,6551976448977011203,1618457520
52a3f6a6-9dc3-11eb-a364-acde48001122,6551976448977011203,1618465441
52a241da-9dc3-11eb-a364-acde48001122,6552397568158990855,1618471293
52a27650-9dc3-11eb-a364-acde48001122,6552397568158990855,1618468318
52a3a5e8-9dc3-11eb-a364-acde48001122,6552397568158990855,1618459598
52a39cb0-9dc3-11eb-a364-acde48001122,6552398821538660872,1618459948
52a2e8e2-9dc3-11eb-a364-acde48001122,6552398821538660872,1618475113
52a241da-9dc3-11eb-a364-acde48001122,6552309899005526541,1618471145
52a31c18-9dc3-11eb-a364-acde48001122,6552309899005526541,1618458316
52a39a3a-9dc3-11eb-a364-acde48001122,6552309899005526541,1618476068
52a40da8-9dc3-11eb-a364-acde48001122,6552309899005526541,1618458030
52a36038-9dc3-11eb-a364-acde48001122,6552309899005526541,1618472318
52a241da-9dc3-11eb-a364-acde48001122,6552259734005613064,1618461904
52a242c0-9dc3-11eb-a364-acde48001122,6552468063009112583,1618474507
52a3b33a-9dc3-11eb-a364-acde48001122,6552468063009112583,1618475506
52a2d42e-9dc3-11eb-a364-acde48001122,6552468063009112583,1618460275
52a2dd02-9dc3-11eb-a364-acde48001122,6552468063009112583,1618472655
52a3689e-9dc3-11eb-a364-acde48001122,6552468063009112583,1618466892
52a38e78-9dc3-11eb-a364-acde48001122,6552468063009112583,1618459166
52a2463a-9dc3-11eb-a364-acde48001122,6553614962734924301,1618477350
52a29590-9dc3-11eb-a364-acde48001122,6553614962734924301,1618462086
52a2e5d6-9dc3-11eb-a364-acde48001122,6553614962734924301,1618470041
52a339e6-9dc3-11eb-a364-acde48001122,6553614962734924301,1618464341
52a242c0-9dc3-11eb-a364-acde48001122,6552473089853096452,1618465166
