USER_ID,ITEM_ID,TIMESTAMP,EVENT_TYPE
52a2acce-9dc3-11eb-a364-acde48001122,6552711683511419406,1618474701,CLICK
52a3942c-9dc3-11eb-a364-acde48001122,6552005238608364046,1618468033,CLICK
52a268cc-9dc3-11eb-a364-acde48001122,6552005238608364046,1618469316,CLICK
52a33752-9dc3-11eb-a364-acde48001122,6475463563375804686,1618464274,CLICK
52a3a64c-9dc3-11eb-a364-acde48001122,6475463563375804686,1618469632,CLICK
52a3fe1c-9dc3-11eb-a364-acde48001122,6475463563375804686,1618474095,CLICK
52a36506-9dc3-11eb-a364-acde48001122,6475463563375804686,1618469316,CLICK
52a405ec-9dc3-11eb-a364-acde48001122,6529052343923638792,1618458832,CLICK
52a29d6a-9dc3-11eb-a364-acde48001122,6529052343923638792,1618459498,CLICK
52a3b196-9dc3-11eb-a364-acde48001122,6529052343923638792,1618467800,CLICK
52a239c4-9dc3-11eb-a364-acde48001122,6552411965111665156,1618463114,CLICK
52a39c42-9dc3-11eb-a364-acde48001122,6552411965111665156,1618476852,CLICK
52a239c4-9dc3-11eb-a364-acde48001122,6503824853412348174,1618466124,CLICK
52a2779a-9dc3-11eb-a364-acde48001122,6503824853412348174,1618467338,CLICK
52a27100-9dc3-11eb-a364-acde48001122,6553053201069769223,1618473217,CLICK
52a39e4a-9dc3-11eb-a364-acde48001122,6553053201069769223,1618455595,CLICK
52a3ee0e-9dc3-11eb-a364-acde48001122,6553053201069769223,1618459283,CLICK
52a25508-9dc3-11eb-a364-acde48001122,6521960096736477700,1618457697,CLICK
52a3cf00-9dc3-11eb-a364-acde48001122,6551962724396433928,1618478332,CLICK
52a31588-9dc3-11eb-a364-acde48001122,6551962724396433928,1618469188,CLICK
52a238fc-9dc3-11eb-a364-acde48001122,6552410777486098952,1618475346,CLICK
52a357aa-9dc3-11eb-a364-acde48001122,6552410777486098952,1618461147,CLICK
52a3dde2-9dc3-11eb-a364-acde48001122,6552410777486098952,1618470630,CLICK
52a239c4-9dc3-11eb-a364-acde48001122,6552388108204114435,1618464412,CLICK
52a2a6fc-9dc3-11eb-a364-acde48001122,6552388108204114435,1618460550,CLICK
52a34274-9dc3-11eb-a364-acde48001122,6552388108204114435,1618471555,CLICK
52a3cf64-9dc3-11eb-a364-acde48001122,6552388108204114435,1618464961,CLICK
52a3a520-9dc3-11eb-a364-acde48001122,6552388108204114435,1618472461,CLICK
52a24cb6-9dc3-11eb-a364-acde48001122,6552397522113921549,1618465159,CLICK
52a264e4-9dc3-11eb-a364-acde48001122,6552397522113921549,1618470272,CLICK
52a3226c-9dc3-11eb-a364-acde48001122,6552397522113921549,1618472514,CLICK
52a32410-9dc3-11eb-a364-acde48001122,6552324356733665799,1618465403,CLICK
52a3c14a-9dc3-11eb-a364-acde48001122,6553798502034440717,1618472360,CLICK
52a29b9e-9dc3-11eb-a364-acde48001122,6553798502034440717,1618470367,CLICK
52a23a5a-9dc3-11eb-a364-acde48001122,6470669782923346189,1618471260,CLICK
52a2cd44-9dc3-11eb-a364-acde48001122,6470669782923346189,1618458880,CLICK
52a2fcc4-9dc3-11eb-a364-acde48001122,6470669782923346189,1618475916,CLICK
52a3f12e-9dc3-11eb-a364-acde48001122,6470669782923346189,1618466348,CLICK
52a3bc72-9dc3-11eb-a364-acde48001122,6517500868164583688,1618464782,CLICK
52a23adc-9dc3-11eb-a364-acde48001122,6552487380748599811,1618457593,CLICK
52a2d21c-9dc3-11eb-a364-acde48001122,6552487380748599811,1618463008,CLICK
52a2952c-9dc3-11eb-a364-acde48001122,6552366699222401540,1618472341,CLICK
52a3520a-9dc3-11eb-a364-acde48001122,6552366699222401540,1618464412,CLICK
52a23adc-9dc3-11eb-a364-acde48001122,6552291867231257096,1618459175,CLICK
52a31c90-9dc3-11eb-a364-acde48001122,6552291867231257096,1618468088,CLICK
52a411f4-9dc3-11eb-a364-acde48001122,6552291867231257096,1618462019,CLICK
52a3ae62-9dc3-11eb-a364-acde48001122,6552291867231257096,1618459059,CLICK
52a3e6e8-9dc3-11eb-a364-acde48001122,6552385780533166600,1618464101,CLICK
52a2b930-9dc3-11eb-a364-acde48001122,6552476767188156941,1618475266,CLICK
52a30d5e-9dc3-11eb-a364-acde48001122,6552476767188156941,1618473625,CLICK
52a2d514-9dc3-11eb-a364-acde48001122,6552476767188156941,1618473274,CLICK
52a34dfa-9dc3-11eb-a364-acde48001122,6552476767188156941,1618456657,CLICK
52a39896-9dc3-11eb-a364-acde48001122,6552330332434072071,1618460669,CLICK
52a2dc94-9dc3-11eb-a364-acde48001122,6552472662419964429,1618478617,CLICK
52a25576-9dc3-11eb-a364-acde48001122,6552472662419964429,1618458116,CLICK
52a25c6a-9dc3-11eb-a364-acde48001122,6552472662419964429,1618470221,CLICK
52a2bf7a-9dc3-11eb-a364-acde48001122,6552472662419964429,1618472902,CLICK
52a343e6-9dc3-11eb-a364-acde48001122,6552230424737743374,1618468842,CLICK
52a3291a-9dc3-11eb-a364-acde48001122,6552230424737743374,1618462060,CLICK
52a32e4c-9dc3-11eb-a364-acde48001122,6552230424737743374,1618461864,CLICK
52a263fe-9dc3-11eb-a364-acde48001122,6552296537622315534,1618469077,CLICK
52a33892-9dc3-11eb-a364-acde48001122,6552145153698562567,1618471096,CLICK
52a3fc1e-9dc3-11eb-a364-acde48001122,6552145153698562567,1618470389,CLICK
52a2e1da-9dc3-11eb-a364-acde48001122,6552145153698562567,1618460653,CLICK
52a3b132-9dc3-11eb-a364-acde48001122,6552145153698562567,1618474729,CLICK
52a33752-9dc3-11eb-a364-acde48001122,6552482153345581581,1618476045,CLICK
52a38734-9dc3-11eb-a364-acde48001122,6552734557261529608,1618467304,CLICK
52a27498-9dc3-11eb-a364-acde48001122,6552734557261529608,1618460921,CLICK
52a3274e-9dc3-11eb-a364-acde48001122,6552734557261529608,1618468362,CLICK
52a31722-9dc3-11eb-a364-acde48001122,6552486786759655943,1618470091,CLICK
52a32988-9dc3-11eb-a364-acde48001122,6552486786759655943,1618458528,CLICK
52a23bc2-9dc3-11eb-a364-acde48001122,6552401643407671811,1618465746,CLICK
52a32d02-9dc3-11eb-a364-acde48001122,6552401643407671811,1618465375,CLICK
52a3570a-9dc3-11eb-a364-acde48001122,6552401643407671811,1618478431,CLICK
52a3d0a4-9dc3-11eb-a364-acde48001122,6552401643407671811,1618471230,CLICK
52a2914e-9dc3-11eb-a364-acde48001122,6552080356982391309,1618473965,CLICK
52a2c7ea-9dc3-11eb-a364-acde48001122,6552080356982391309,1618467003,CLICK
52a2c696-9dc3-11eb-a364-acde48001122,6552080356982391309,1618458061,CLICK
52a37d0c-9dc3-11eb-a364-acde48001122,6552080356982391309,1618459130,CLICK
52a32ec4-9dc3-11eb-a364-acde48001122,6548683234513781256,1618473417,CLICK
52a3b8da-9dc3-11eb-a364-acde48001122,6548683234513781256,1618455736,CLICK
52a2b930-9dc3-11eb-a364-acde48001122,6552454646168814087,1618461136,CLICK
52a3e56c-9dc3-11eb-a364-acde48001122,6552295381332394499,1618473348,CLICK
52a244f0-9dc3-11eb-a364-acde48001122,6552295381332394499,1618470541,CLICK
52a2f3be-9dc3-11eb-a364-acde48001122,6552295381332394499,1618468591,CLICK
52a23bc2-9dc3-11eb-a364-acde48001122,6552455580714271239,1618458096,CLICK
52a3609c-9dc3-11eb-a364-acde48001122,6552455580714271239,1618459010,CLICK
52a40a10-9dc3-11eb-a364-acde48001122,6552455580714271239,1618472867,CLICK
52a23b54-9dc3-11eb-a364-acde48001122,6552455580714271239,1618460982,CLICK
52a3683a-9dc3-11eb-a364-acde48001122,6552455580714271239,1618465419,CLICK
52a3f386-9dc3-11eb-a364-acde48001122,6552455580714271239,1618458605,CLICK
52a3fe1c-9dc3-11eb-a364-acde48001122,6552455580714271239,1618457155,CLICK
52a40b46-9dc3-11eb-a364-acde48001122,6552258492902670852,1618468557,CLICK
52a31998-9dc3-11eb-a364-acde48001122,6552258492902670852,1618471750,CLICK
52a32ec4-9dc3-11eb-a364-acde48001122,6552258492902670852,1618475072,CLICK
52a3629a-9dc3-11eb-a364-acde48001122,6552258492902670852,1618474259,CLICK
52a23bc2-9dc3-11eb-a364-acde48001122,6552392654368277006,1618466938,CLICK
52a3af8e-9dc3-11eb-a364-acde48001122,6552392654368277006,1618468434,CLICK
52a24bc6-9dc3-11eb-a364-acde48001122,6552392654368277006,1618462466,CLICK
52a26b6a-9dc3-11eb-a364-acde48001122,6552376429634388484,1618469859,CLICK
52a2f0bc-9dc3-11eb-a364-acde48001122,6552376429634388484,1618459937,CLICK
52a332d4-9dc3-11eb-a364-acde48001122,6552376429634388484,1618464406,CLICK
52a3b132-9dc3-11eb-a364-acde48001122,6552375579440579085,1618461534,CLICK
52a26552-9dc3-11eb-a364-acde48001122,6552375579440579085,1618470640,CLICK
52a3a64c-9dc3-11eb-a364-acde48001122,6552230236056977927,1618461437,CLICK
52a2d74e-9dc3-11eb-a364-acde48001122,6552230236056977927,1618469053,CLICK
52a23c3a-9dc3-11eb-a364-acde48001122,6551143270947226126,1618465784,CLICK
52a369e8-9dc3-11eb-a364-acde48001122,6551143270947226126,1618478004,CLICK
52a29b30-9dc3-11eb-a364-acde48001122,6551143270947226126,1618477233,CLICK
52a40006-9dc3-11eb-a364-acde48001122,6552325099528126989,1618477613,CLICK
52a27c90-9dc3-11eb-a364-acde48001122,6552325099528126989,1618463915,CLICK
52a3b204-9dc3-11eb-a364-acde48001122,6552325099528126989,1618455563,CLICK
52a28a00-9dc3-11eb-a364-acde48001122,6552383115606622733,1618471172,CLICK
52a33892-9dc3-11eb-a364-acde48001122,6552383115606622733,1618475787,CLICK
52a23c3a-9dc3-11eb-a364-acde48001122,6432979375800451330,1618473525,CLICK
52a2c9b6-9dc3-11eb-a364-acde48001122,6432979375800451330,1618471394,CLICK
52a3274e-9dc3-11eb-a364-acde48001122,6549804108050596366,1618478970,CLICK
52a3cb36-9dc3-11eb-a364-acde48001122,6549804108050596366,1618475843,CLICK
52a32c26-9dc3-11eb-a364-acde48001122,6549804108050596366,1618455303,CLICK
52a34dfa-9dc3-11eb-a364-acde48001122,6552414856346075662,1618461002,CLICK
52a320f0-9dc3-11eb-a364-acde48001122,6513818884754112775,1618469756,CLICK
52a39904-9dc3-11eb-a364-acde48001122,6513818884754112775,1618464147,CLICK
52a256ca-9dc3-11eb-a364-acde48001122,6513818884754112775,1618470831,CLICK
52a2f5da-9dc3-11eb-a364-acde48001122,6552447375275721224,1618457694,CLICK
52a3f516-9dc3-11eb-a364-acde48001122,6552406366693097998,1618460588,CLICK
52a2f814-9dc3-11eb-a364-acde48001122,6508325533778968846,1618466688,CLICK
52a3deb4-9dc3-11eb-a364-acde48001122,6508325533778968846,1618478384,CLICK
52a26d22-9dc3-11eb-a364-acde48001122,6524960614849184263,1618459936,CLICK
52a34058-9dc3-11eb-a364-acde48001122,6524960614849184263,1618459934,CLICK
52a2ed2e-9dc3-11eb-a364-acde48001122,6552405508064543245,1618463645,CLICK
52a3a520-9dc3-11eb-a364-acde48001122,6552405508064543245,1618464535,CLICK
52a28eba-9dc3-11eb-a364-acde48001122,6552454969482543619,1618474835,CLICK
52a33b30-9dc3-11eb-a364-acde48001122,6552454969482543619,1618463052,CLICK
52a39562-9dc3-11eb-a364-acde48001122,6547622439042417166,1618466885,CLICK
52a2dad2-9dc3-11eb-a364-acde48001122,6547622439042417166,1618464937,CLICK
52a25b20-9dc3-11eb-a364-acde48001122,6553038068549419527,1618477516,CLICK
52a36fec-9dc3-11eb-a364-acde48001122,6553038068549419527,1618475590,CLICK
52a313e4-9dc3-11eb-a364-acde48001122,6552455334680592909,1618469056,CLICK
52a3d658-9dc3-11eb-a364-acde48001122,6552455334680592909,1618462274,CLICK
52a369e8-9dc3-11eb-a364-acde48001122,6552453034377478664,1618477777,CLICK
52a2d7bc-9dc3-11eb-a364-acde48001122,6552453034377478664,1618468121,CLICK
52a37dac-9dc3-11eb-a364-acde48001122,6552453034377478664,1618463854,CLICK
52a23cb2-9dc3-11eb-a364-acde48001122,6553191037907501576,1618470241,CLICK
52a23cb2-9dc3-11eb-a364-acde48001122,6552353372328952333,1618476166,CLICK
52a262aa-9dc3-11eb-a364-acde48001122,6552353372328952333,1618470882,CLICK
52a37050-9dc3-11eb-a364-acde48001122,6552353372328952333,1618473874,CLICK
52a3a188-9dc3-11eb-a364-acde48001122,6552353372328952333,1618477388,CLICK
52a23a5a-9dc3-11eb-a364-acde48001122,6552351377643799044,1618470696,CLICK
52a2fc42-9dc3-11eb-a364-acde48001122,6552470840758239752,1618459074,CLICK
52a3d91e-9dc3-11eb-a364-acde48001122,6552304073758999053,1618463204,CLICK
52a23fd2-9dc3-11eb-a364-acde48001122,6552325091860939278,1618479053,CLICK
52a2ba16-9dc3-11eb-a364-acde48001122,6552325091860939278,1618471344,CLICK
52a2414e-9dc3-11eb-a364-acde48001122,6552325091860939278,1618467229,CLICK
52a23d20-9dc3-11eb-a364-acde48001122,6552494991183184391,1618462729,CLICK
52a33fae-9dc3-11eb-a364-acde48001122,6552494991183184391,1618462589,CLICK
52a23fd2-9dc3-11eb-a364-acde48001122,6552494991183184391,1618470178,CLICK
52a34cf6-9dc3-11eb-a364-acde48001122,6514483373245726990,1618464655,CLICK
52a35e94-9dc3-11eb-a364-acde48001122,6514483373245726990,1618466224,CLICK
52a23d20-9dc3-11eb-a364-acde48001122,6553378869104083459,1618471931,CLICK
52a3226c-9dc3-11eb-a364-acde48001122,6553378869104083459,1618460818,CLICK
52a37316-9dc3-11eb-a364-acde48001122,6552449123314827784,1618461793,CLICK
52a39cb0-9dc3-11eb-a364-acde48001122,6552449123314827784,1618476121,CLICK
52a3d9f0-9dc3-11eb-a364-acde48001122,6552449123314827784,1618472217,CLICK
52a35af2-9dc3-11eb-a364-acde48001122,6550966357502984718,1618460246,CLICK
52a24810-9dc3-11eb-a364-acde48001122,6550966357502984718,1618470516,CLICK
52a23cb2-9dc3-11eb-a364-acde48001122,6550966357502984718,1618476661,CLICK
52a35e30-9dc3-11eb-a364-acde48001122,6547117681496031752,1618477190,CLICK
52a3116e-9dc3-11eb-a364-acde48001122,6547117681496031752,1618457796,CLICK
52a23e06-9dc3-11eb-a364-acde48001122,6552389933888176654,1618466600,CLICK
52a2c772-9dc3-11eb-a364-acde48001122,6552389933888176654,1618468429,CLICK
52a39eae-9dc3-11eb-a364-acde48001122,6552389933888176654,1618475657,CLICK
52a3aab6-9dc3-11eb-a364-acde48001122,6552389933888176654,1618464483,CLICK
52a3cdca-9dc3-11eb-a364-acde48001122,6552389933888176654,1618476778,CLICK
52a35296-9dc3-11eb-a364-acde48001122,6552389933888176654,1618472613,CLICK
52a30f02-9dc3-11eb-a364-acde48001122,6552346158956544516,1618467143,CLICK
52a363d0-9dc3-11eb-a364-acde48001122,6552346158956544516,1618457294,CLICK
52a372b2-9dc3-11eb-a364-acde48001122,6552346158956544516,1618474424,CLICK
52a2b778-9dc3-11eb-a364-acde48001122,6529372432585720333,1618460297,CLICK
52a3fa8e-9dc3-11eb-a364-acde48001122,6529372432585720333,1618475063,CLICK
52a35d5e-9dc3-11eb-a364-acde48001122,6529372432585720333,1618470157,CLICK
52a281cc-9dc3-11eb-a364-acde48001122,6552387184651928077,1618469835,CLICK
52a38266-9dc3-11eb-a364-acde48001122,6552387184651928077,1618476765,CLICK
52a2b05c-9dc3-11eb-a364-acde48001122,6552387184651928077,1618471557,CLICK
52a23e7e-9dc3-11eb-a364-acde48001122,6552421326995325444,1618472456,CLICK
52a35494-9dc3-11eb-a364-acde48001122,6552421326995325444,1618463001,CLICK
52a35a20-9dc3-11eb-a364-acde48001122,6552421326995325444,1618471494,CLICK
52a3e67a-9dc3-11eb-a364-acde48001122,6552421326995325444,1618471614,CLICK
52a31998-9dc3-11eb-a364-acde48001122,6552421326995325444,1618467233,CLICK
52a23e7e-9dc3-11eb-a364-acde48001122,6552272755272712717,1618463125,CLICK
52a3ed3c-9dc3-11eb-a364-acde48001122,6552272755272712717,1618457147,CLICK
52a3a11a-9dc3-11eb-a364-acde48001122,6552272755272712717,1618469775,CLICK
52a33176-9dc3-11eb-a364-acde48001122,6552409980799025678,1618457915,CLICK
52a27268-9dc3-11eb-a364-acde48001122,6552409980799025678,1618477515,CLICK
52a2b0d4-9dc3-11eb-a364-acde48001122,6552409980799025678,1618472034,CLICK
52a3d45a-9dc3-11eb-a364-acde48001122,6552409980799025678,1618474724,CLICK
52a34058-9dc3-11eb-a364-acde48001122,6552293548434129412,1618473161,CLICK
52a37938-9dc3-11eb-a364-acde48001122,6552293548434129412,1618464543,CLICK
52a27506-9dc3-11eb-a364-acde48001122,6552293548434129412,1618465643,CLICK
52a2d58c-9dc3-11eb-a364-acde48001122,6552293548434129412,1618475329,CLICK
52a3d3f6-9dc3-11eb-a364-acde48001122,6552293548434129412,1618470837,CLICK
52a3e882-9dc3-11eb-a364-acde48001122,6552293548434129412,1618467815,CLICK
52a28d70-9dc3-11eb-a364-acde48001122,6552293548434129412,1618464230,CLICK
52a23eec-9dc3-11eb-a364-acde48001122,6553208742106628616,1618470681,CLICK
52a245cc-9dc3-11eb-a364-acde48001122,6553208742106628616,1618459850,CLICK
52a2fda0-9dc3-11eb-a364-acde48001122,6553208742106628616,1618466098,CLICK
52a23eec-9dc3-11eb-a364-acde48001122,6536862556663841288,1618467943,CLICK
52a3f12e-9dc3-11eb-a364-acde48001122,6536862556663841288,1618473258,CLICK
52a3a7f0-9dc3-11eb-a364-acde48001122,6536862556663841288,1618458043,CLICK
52a2d8a2-9dc3-11eb-a364-acde48001122,6552295487444091395,1618474673,CLICK
52a3bede-9dc3-11eb-a364-acde48001122,6552295487444091395,1618469278,CLICK
52a302fa-9dc3-11eb-a364-acde48001122,6552295487444091395,1618472366,CLICK
52a313e4-9dc3-11eb-a364-acde48001122,6553043320002576899,1618464765,CLICK
52a329ec-9dc3-11eb-a364-acde48001122,6553043320002576899,1618470166,CLICK
52a3e882-9dc3-11eb-a364-acde48001122,6553043320002576899,1618464617,CLICK
52a25b84-9dc3-11eb-a364-acde48001122,6553043320002576899,1618457954,CLICK
52a29004-9dc3-11eb-a364-acde48001122,6553043320002576899,1618466366,CLICK
52a34328-9dc3-11eb-a364-acde48001122,6553043320002576899,1618471710,CLICK
52a3ba06-9dc3-11eb-a364-acde48001122,6553043320002576899,1618474799,CLICK
52a2b3ea-9dc3-11eb-a364-acde48001122,6517749824182288654,1618468436,CLICK
52a330e0-9dc3-11eb-a364-acde48001122,6517749824182288654,1618470495,CLICK
52a2f79c-9dc3-11eb-a364-acde48001122,6547166344901558798,1618466901,CLICK
52a37316-9dc3-11eb-a364-acde48001122,6547166344901558798,1618458260,CLICK
52a28dde-9dc3-11eb-a364-acde48001122,6552447978039149063,1618469019,CLICK
52a3dab8-9dc3-11eb-a364-acde48001122,6552447978039149063,1618471107,CLICK
52a3dd7e-9dc3-11eb-a364-acde48001122,6552447978039149063,1618474737,CLICK
52a2fd3c-9dc3-11eb-a364-acde48001122,6552447978039149063,1618464025,CLICK
52a29590-9dc3-11eb-a364-acde48001122,6552332556056920579,1618469577,CLICK
52a4112c-9dc3-11eb-a364-acde48001122,6552332556056920579,1618461266,CLICK
52a2dc94-9dc3-11eb-a364-acde48001122,6552332556056920579,1618456125,CLICK
52a23f64-9dc3-11eb-a364-acde48001122,6551616103519355405,1618465007,CLICK
52a3d856-9dc3-11eb-a364-acde48001122,6551616103519355405,1618471606,CLICK
52a32c94-9dc3-11eb-a364-acde48001122,6551616103519355405,1618474870,CLICK
52a410c8-9dc3-11eb-a364-acde48001122,6516688783302197507,1618476954,CLICK
52a308d6-9dc3-11eb-a364-acde48001122,6516688783302197507,1618467159,CLICK
52a37a6e-9dc3-11eb-a364-acde48001122,6516688783302197507,1618455294,CLICK
52a399d6-9dc3-11eb-a364-acde48001122,6516688783302197507,1618465398,CLICK
52a23f64-9dc3-11eb-a364-acde48001122,6552444117664662029,1618472695,CLICK
52a3a322-9dc3-11eb-a364-acde48001122,6552444117664662029,1618472291,CLICK
52a23fd2-9dc3-11eb-a364-acde48001122,6552304556745687566,1618475933,CLICK
52a35ef8-9dc3-11eb-a364-acde48001122,6552304556745687566,1618475951,CLICK
52a3689e-9dc3-11eb-a364-acde48001122,6552304556745687566,1618457065,CLICK
52a23fd2-9dc3-11eb-a364-acde48001122,6551982425868599811,1618472503,CLICK
52a2b372-9dc3-11eb-a364-acde48001122,6552106082699837960,1618463551,CLICK
52a38ae0-9dc3-11eb-a364-acde48001122,6552106082699837960,1618459804,CLICK
52a256ca-9dc3-11eb-a364-acde48001122,6552106082699837960,1618460968,CLICK
52a364a2-9dc3-11eb-a364-acde48001122,6552106082699837960,1618476878,CLICK
52a36eb6-9dc3-11eb-a364-acde48001122,6523770318673150472,1618467083,CLICK
52a23fd2-9dc3-11eb-a364-acde48001122,6552291227595702797,1618468385,CLICK
52a31baa-9dc3-11eb-a364-acde48001122,6552291227595702797,1618469563,CLICK
52a36f7e-9dc3-11eb-a364-acde48001122,6552291227595702797,1618457911,CLICK
52a2685e-9dc3-11eb-a364-acde48001122,6552291227595702797,1618467863,CLICK
52a362fe-9dc3-11eb-a364-acde48001122,6552291227595702797,1618468564,CLICK
52a30cf0-9dc3-11eb-a364-acde48001122,6552464927955616263,1618470042,CLICK
52a36a4c-9dc3-11eb-a364-acde48001122,6552464927955616263,1618457424,CLICK
52a3a854-9dc3-11eb-a364-acde48001122,6552464927955616263,1618462166,CLICK
52a23fd2-9dc3-11eb-a364-acde48001122,6552444509395878404,1618457535,CLICK
52a2b8c2-9dc3-11eb-a364-acde48001122,6552444509395878404,1618461420,CLICK
52a39a9e-9dc3-11eb-a364-acde48001122,6552444509395878404,1618476677,CLICK
52a23d20-9dc3-11eb-a364-acde48001122,6552444509395878404,1618472555,CLICK
52a2c452-9dc3-11eb-a364-acde48001122,6552444509395878404,1618456515,CLICK
52a35fca-9dc3-11eb-a364-acde48001122,6552444509395878404,1618468144,CLICK
52a23fd2-9dc3-11eb-a364-acde48001122,6553622433398522382,1618478579,CLICK
52a2b296-9dc3-11eb-a364-acde48001122,6553622433398522382,1618463947,CLICK
52a2cfec-9dc3-11eb-a364-acde48001122,6553622433398522382,1618467654,CLICK
52a3ef3a-9dc3-11eb-a364-acde48001122,6553622433398522382,1618478758,CLICK
52a23fd2-9dc3-11eb-a364-acde48001122,6552422090593534472,1618473792,CLICK
52a3584a-9dc3-11eb-a364-acde48001122,6552422090593534472,1618459065,CLICK
52a23fd2-9dc3-11eb-a364-acde48001122,6552466742008873486,1618461847,CLICK
52a25738-9dc3-11eb-a364-acde48001122,6552466742008873486,1618467528,CLICK
52a2c704-9dc3-11eb-a364-acde48001122,6552466742008873486,1618457539,CLICK
52a2432e-9dc3-11eb-a364-acde48001122,6552466742008873486,1618469431,CLICK
52a3a91c-9dc3-11eb-a364-acde48001122,6552466742008873486,1618473089,CLICK
52a31588-9dc3-11eb-a364-acde48001122,6552466742008873486,1618457933,CLICK
52a3c1ae-9dc3-11eb-a364-acde48001122,6552355614234771981,1618456966,CLICK
52a23fd2-9dc3-11eb-a364-acde48001122,6552329181634494979,1618476582,CLICK
52a3bb3c-9dc3-11eb-a364-acde48001122,6552329181634494979,1618470662,CLICK
52a36704-9dc3-11eb-a364-acde48001122,6552329181634494979,1618475828,CLICK
52a2404a-9dc3-11eb-a364-acde48001122,6552390995558793735,1618475412,CLICK
52a2d74e-9dc3-11eb-a364-acde48001122,6552390995558793735,1618468788,CLICK
52a240d6-9dc3-11eb-a364-acde48001122,6552348331064951309,1618468648,CLICK
52a2d668-9dc3-11eb-a364-acde48001122,6552348331064951309,1618461712,CLICK
52a2463a-9dc3-11eb-a364-acde48001122,6552348331064951309,1618468983,CLICK
52a26d22-9dc3-11eb-a364-acde48001122,6552348331064951309,1618458517,CLICK
52a349c2-9dc3-11eb-a364-acde48001122,6552348331064951309,1618469011,CLICK
52a39bd4-9dc3-11eb-a364-acde48001122,6552348331064951309,1618457701,CLICK
52a240d6-9dc3-11eb-a364-acde48001122,6552433103053259278,1618464762,CLICK
52a3fc1e-9dc3-11eb-a364-acde48001122,6552296964870898190,1618467369,CLICK
52a27f2e-9dc3-11eb-a364-acde48001122,6552296964870898190,1618459327,CLICK
52a28690-9dc3-11eb-a364-acde48001122,6552296964870898190,1618475161,CLICK
52a240d6-9dc3-11eb-a364-acde48001122,6552443169743569412,1618471260,CLICK
52a3ec74-9dc3-11eb-a364-acde48001122,6552443169743569412,1618457607,CLICK
52a3c802-9dc3-11eb-a364-acde48001122,6552443169743569412,1618466001,CLICK
52a382fc-9dc3-11eb-a364-acde48001122,6552473956421468679,1618457846,CLICK
52a240d6-9dc3-11eb-a364-acde48001122,6512411069351198979,1618475967,CLICK
52a33f04-9dc3-11eb-a364-acde48001122,6552340842730750477,1618474450,CLICK
52a2b3ea-9dc3-11eb-a364-acde48001122,6552340842730750477,1618474863,CLICK
52a2414e-9dc3-11eb-a364-acde48001122,6553033892880712206,1618474291,CLICK
52a257a6-9dc3-11eb-a364-acde48001122,6552284559864496654,1618461454,CLICK
52a2e39c-9dc3-11eb-a364-acde48001122,6552284559864496654,1618457669,CLICK
52a2414e-9dc3-11eb-a364-acde48001122,6552440789505409544,1618469944,CLICK
52a40330-9dc3-11eb-a364-acde48001122,6552440789505409544,1618475038,CLICK
52a3bb3c-9dc3-11eb-a364-acde48001122,6552440789505409544,1618464023,CLICK
52a30444-9dc3-11eb-a364-acde48001122,6552440789505409544,1618474289,CLICK
52a3629a-9dc3-11eb-a364-acde48001122,6552440789505409544,1618458493,CLICK
52a2d08c-9dc3-11eb-a364-acde48001122,6502666591283446030,1618475421,CLICK
